제작자,차명,생산기간(부터),생산기간(까지),리콜개시일,리콜사유
비엠더블유코리아(주),740d xDrive,2022-11-14,2023-09-27,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),740i,2022-10-13,2023-01-30,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),740i xDrive,2023-09-01,2023-09-01,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),i5 eDrive40,2023-09-21,2023-12-08,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),i7 xDrive60,2023-11-13,2023-11-13,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),iX2 eDrive20,2024-04-18,2024-04-18,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X1 xDrive28i,2022-12-07,2022-12-07,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X5 M Competition,2023-04-06,2023-04-06,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X5 xDrive30d,2023-07-27,2024-02-27,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X5 xDrive40i,2023-05-10,2024-02-15,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X5 xDrive50e,2024-01-17,2024-01-17,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X6 M Competition,2023-05-13,2023-07-12,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X6 xDrive30d M Sport,2023-08-16,2024-03-07,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X6 xDrive40d,2023-10-02,2023-10-02,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X6 xDrive40i M Sport,2023-04-20,2024-02-15,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X7 M60i xDrive,2022-09-13,2023-11-17,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X7 xDrive40d,2022-08-15,2024-03-09,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),X7 xDrive40i,2022-08-17,2024-03-25,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),XM,2023-02-22,2023-09-28,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),530e,2024-03-13,2024-03-13,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
비엠더블유코리아(주),520i,2023-08-31,2024-01-23,2025-07-17,통합제동장치에 장착된 서보모터 위치센서의 품질 결함으로 인해 신호 장애가 발생할 가능성이 확인되었습니다.
대전기계공업(주),Ninja ZX-6R,2023-12-06,2025-05-16,2025-07-21,작업자의 부주의로 크랭크케이스 고정볼트가 규정보다 높은 토크 값으로 체결되었을 가능성이 있습니다.
혼다코리아(주),CMX1100,2022-12-23,2024-07-02,2025-07-21,"부적절한 ECM(엔진 제어 모듈) 프로그래밍으로 인하여, 실제와 저장된 대기압 값의 불일치가 발생합니다. 공연비(공기/연료 혼합비) 이상으로 인해 실화가 발생하고 실린더에 연료 분사가 차단됩니다."
혼다코리아(주),NC750XA,2024-02-28,2024-03-11,2025-07-21,타이어 제조 과정에서 앞타이어의 접지 가장자리의 플라이 코드(타이어 내부 보강 심재)가 잘못 조립되어 압력이 많이 가해지고 끊어집니다.
비엠더블유코리아(주),M1000R,2024-11-26,2024-11-26,2025-07-21,스티어링 댐퍼의 제작 오류로 노즐 니들이 스티어링 댐퍼 내부의 나사 연결부에서 이탈할 수 있을 가능성이 있습니다.
혼다코리아(주),ACCORD,2012-10-18,2013-02-20,2025-07-23,"2021년 2월 ACCORD 1차종 2,799대 대상으로 시행했던 리콜의 대상 확대 건이다. 나. 드라이브 샤프트에 다이나믹 댐퍼를 장착 시 사용되는 접착제가 부적절하여 페인트 코팅에 열화가 가속되어 벗겨질 수 있다. ※ 다이나믹 댐퍼 : 드라이브 샤프트의 진동을 완화하는 장치 다. 강한 염해 지역을 장기간 운행하거나 제설제(염수)가 페인트 코팅이 벗겨진 다이나믹 댐퍼 내부로 침투되면 부식이 발생할 수 있다."
폭스바겐그룹코리아 주식회사,A7 55 TFSI e qu. Premium,2023-05-15,2024-07-23,2025-07-25,"특정 기간 동안 생산/수입된 일부 차량에 탑재된 고전압 배터리의 생산 공정에서 제조 편차가 발생하였을 가능성이 있습니다. 이로 인하여, 셀 양극의 미세 결함 혹은 셀 분리막층에서 국부적인 응력이 발생할 수 있습니다."
메르세데스벤츠코리아(주),EQE 350 4MATIC,2023-04-10,2024-02-28,2025-07-25,"고전압 배터리 관리 시스템의 소프트웨어 오류로 인해 다른 제어 장치들로부터 비정상적으로 많은 양의 데이터를 요청받을 경우, 배터리 관리 시스템에 과부하가 발생할 수 있습니다."
메르세데스벤츠코리아(주),EQE 500 4MATIC,2023-02-15,2023-10-19,2025-07-25,"고전압 배터리 관리 시스템의 소프트웨어 오류로 인해 다른 제어 장치들로부터 비정상적으로 많은 양의 데이터를 요청받을 경우, 배터리 관리 시스템에 과부하가 발생할 수 있습니다."
메르세데스벤츠코리아(주),AMG EQE 53 4MATIC,2023-02-23,2023-02-23,2025-07-25,"고전압 배터리 관리 시스템의 소프트웨어 오류로 인해 다른 제어 장치들로부터 비정상적으로 많은 양의 데이터를 요청받을 경우, 배터리 관리 시스템에 과부하가 발생할 수 있습니다."
메르세데스벤츠코리아(주),EQS 450 4MATIC,2023-08-04,2023-10-26,2025-07-25,"고전압 배터리 관리 시스템의 소프트웨어 오류로 인해 다른 제어 장치들로부터 비정상적으로 많은 양의 데이터를 요청받을 경우, 배터리 관리 시스템에 과부하가 발생할 수 있습니다."
메르세데스벤츠코리아(주),EQS 580 4MATIC,2023-09-01,2023-09-29,2025-07-25,"고전압 배터리 관리 시스템의 소프트웨어 오류로 인해 다른 제어 장치들로부터 비정상적으로 많은 양의 데이터를 요청받을 경우, 배터리 관리 시스템에 과부하가 발생할 수 있습니다."
메르세데스벤츠코리아(주),E 350 4MATIC,2021-02-02,2023-09-27,2025-07-25,엔진 컨트롤 유닛 소프트웨어 개발 공정 오류로 인해 차량이 글라이딩 모드(타력 주행모드)로 주행하다가 글라이딩 모드 종료 시점에 엔진 컨트롤 유닛 소프트웨어가 정상적인 엔진 점화 상태를 오류로 잘못 감지할 수 있습니다. (글라이딩 모드: 연료 효율성을 높이기 위해 설계된 기능으로 운전자가 가속 페달에서 발을 뗄 때 엔진과 변속기가 자동으로 분리되어 타력 주행하는 모드)
에프엘오토코리아 유한회사,2024년식 Bronco 2.7,2024-09-06,2024-09-18,2025-07-31,"일부 2024년식 Bronco 차량은 전륜 완충 장치의 어퍼-암* 볼-조인트* 너트가 제대로 조립되어 있지 않을 가능성이 있습니다. 이런 경우 주행 중 소음이 발생될 수 있으며, 너트가 이탈되는 경우에는 어퍼-암이 분리되어 차량 조향에 영향을 미쳐 사고가 발생할 수 있습니다."
에프엘오토코리아 유한회사,2024년식 Bronco 2.3,2024-09-10,2024-11-13,2025-07-31,"일부 2024년식 Bronco 차량은 전륜 완충 장치의 어퍼-암* 볼-조인트* 너트가 제대로 조립되어 있지 않을 가능성이 있습니다. 이런 경우 주행 중 소음이 발생될 수 있으며, 너트가 이탈되는 경우에는 어퍼-암이 분리되어 차량 조향에 영향을 미쳐 사고가 발생할 수 있습니다."
에프엘오토코리아 유한회사,2025년식 Explore,2024-04-03,2024-09-06,2025-07-31,"2025년식 Explorer 차량은 의도치 않은 PCM (파워트레인 제어 모듈)의 리셋으로 인하여 경고등이 점등되고 동력이 순간적으로 차단되었다 복귀될 수 있습니다. 또한 의도치 않게 차량의 변속 기어가 P(주차)로 적용되어 변속기가 주차 상태로 작동하며, 관련 부품이 파손될 수도 있습니다. 이런 경우 주행중 충돌 사고가 발생되거나 주차 중 차량이 의도치 않게 이동할 수 있는 가능성이"
현대자동차(주),스타리아 카고 (US4),2022-12-09,2025-04-21,2025-07-31,"스타리아 카고(US4), 쏠라티(EU) 일부 차량에서 휠 고정용 너트 체결 작업 불량으로 주행 중 너트 풀림에 의한 휠 이탈 발생 가능성이 있는 결함 사항 확인"
현대자동차(주),쏠라티 (EU),2015-09-29,2025-04-23,2025-07-31,"스타리아 카고(US4), 쏠라티(EU) 일부 차량에서 휠 고정용 너트 체결 작업 불량으로 주행 중 너트 풀림에 의한 휠 이탈 발생 가능성이 있는 결함 사항 확인"
만트럭버스코리아(주),TGL,2023-09-14,2024-02-16,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGL,2023-12-19,2024-02-22,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGL,2023-10-25,2024-04-23,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGL,2024-02-12,2024-04-25,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGM,2023-09-08,2024-05-07,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGM,2023-12-13,2024-05-01,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGM,2023-09-08,2024-05-16,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGM,2023-12-13,2024-07-18,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGM,2023-12-11,2024-03-09,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGM,2024-03-19,2024-03-29,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGS,2024-03-01,2024-03-04,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGS,2023-10-11,2023-10-23,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGS,2024-04-15,2024-08-09,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGS,2024-05-14,2024-06-24,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGX,2023-12-18,2023-12-19,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGX,2024-02-15,2024-02-15,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
만트럭버스코리아(주),TGX,2024-06-26,2024-06-27,2025-08-01,제조 과정에서 작업자의 실수로 인하여 조향축이 올바르게 조립되지 않았을 수 있습니다.
